Group_ID	Region	Time
Poland_CordedWare.SG	Europe	Neolithic
Poland_CordedWare_ProtoUnetice.SG	Europe	Neolithic
Poland_CWC	Europe	Neolithic
Poland_CWC.SG	Europe	Neolithic
Poland_GAC.SG	Europe	Neolithic
Poland_Globular_Amphora	Europe	Neolithic
Poland_Globular_Amphora_published	Europe	Neolithic
Poland_Koszyce_GAC.SG	Europe	Neolithic
Poland_Ksiaznice_GAC.SG	Europe	Neolithic
Poland_Mierzanowice_GAC.SG	Europe	Neolithic
Poland_Sandomierz_GAC.SG	Europe	Neolithic
Poland_TRB.SG	Europe	Neolithic
Romania_EN	Europe	Neolithic
Russia_Caucasus_Eneolithic	Caucase	Neolithic
Russia_Khvalynsk_Eneolithic	Steppe	Neolithic
Russia_Lokomotiv_Eneolithic.SG	EasternSteppe	Neolithic
Russia_Shamanka_Eneolithic.SG	Baikal	Neolithic
Russia_Steppe_Eneolithic	Steppe	Neolithic
Russia_UstBelaya_Angara	Baikal	Neolithic
Russia_UstBelaya_Angara_published	Baikal	Neolithic
Russia_UstIda_LN.SG	Baikal	Neolithic
Scotland_Megalithic.SG	Europe	Neolithic
Scotland_Mesolithic_all.SG	Europe	Neolithic
Scotland_N	Europe	Neolithic
Scotland_N.SG	Europe	Neolithic
Scotland_N_all.SG	Europe	Neolithic
Scotland_N_o	Europe	Neolithic
Scotland_N_published	Europe	Neolithic
Serbia_EN	Europe	Neolithic
Serbia_EN_published	Europe	Neolithic
Serbia_EN_Starcevo	Europe	Neolithic
Serbia_N	Europe	Neolithic
Sweden_LN.SG	Europe	Neolithic
Sweden_LNBA	Europe	Neolithic
Sweden_Megalithic	Europe	Neolithic
Sweden_Megalithic.SG	Europe	Neolithic
Sweden_PWC	Europe	Neolithic
Sweden_PWC_NHG.SG	Europe	Neolithic
Sweden_TRB_MN	Europe	Neolithic
Sweden_TRB_MN.SG	Europe	Neolithic
Ukraine_Eneolithic	Europe	Neolithic
Ukraine_Eneolithic_SredniStog	Europe	Neolithic
Ukraine_Eneolithic_SredniStog_o4	Europe	Neolithic
Ukraine_Eneolithic_Trypillia	Europe	Neolithic
Ukraine_Eneolithic_Trypillia_published	Europe	Neolithic
Ukraine_Eneolithic_Trypillian_published	Europe	Neolithic
Ukraine_Globular_Amphora	Europe	Neolithic
Ukraine_N	Europe	Neolithic
Ukraine_N_o2_published	Europe	Neolithic
Ukraine_N_published	Europe	Neolithic
Russia_Steppe_Catacomb	WesternSteppe	Neolithic
UstBelaya_N.SG	Baikal	Neolithic
Uzbekistan_Bustan_Eneolithic	Turan	Neolithic
Uzbekistan_ZamanBaba_N	Turan	Neolithic
Wales_LN	Europe	Neolithic
Wales_LN.SG	Europe	Neolithic
Wales_N	Europe	Neolithic
Wales_N_all.SG	Europe	Neolithic
Anatolia_Epipaleolithic	Anatolia	Paleolithic
Austria_KremsWA3	Europe	Paleolithic
Belgium_UP_GoyetQ116_1_published_all	Europe	Paleolithic
Belgium_UP_GoyetQ-2_published	Europe	Paleolithic
Belgium_UP_GoyetQ376-19_published	Europe	Paleolithic
Belgium_UP_Magdalenian	Europe	Paleolithic
Czech_Pavlov1	Europe	Paleolithic
Czech_Vestonice13	Europe	Paleolithic
Czech_Vestonice15	Europe	Paleolithic
Czech_Vestonice16	Europe	Paleolithic
Czech_Vestonice43	Europe	Paleolithic
France_Chaudardes_published	Europe	Paleolithic
France_Iboussieres25_1	Europe	Paleolithic
France_Iboussieres31_2	Europe	Paleolithic
France_Ranchot88_published	Europe	Paleolithic
France_Rigney1_published	Europe	Paleolithic
France_Rochedane_published	Europe	Paleolithic
Georgia_Kotias.SG	Caucase	Paleolithic
Georgia_Satsurblia.SG	Caucase	Paleolithic
Germany_Bockstein_published	Europe	Paleolithic
Germany_Burkhardtshohle_published	Europe	Paleolithic
Germany_Falkenstein	Europe	Paleolithic
Germany_HohleFels49_published	Europe	Paleolithic
Iberia_ElMiron	Europe	Paleolithic
Iberia_HG	Europe	Paleolithic
Iberia_HG.SG	Europe	Paleolithic
Iberia_HG_published	Europe	Paleolithic
Iberia_HG_published.SG	Europe	Paleolithic
Iberia_UP_Azilian	Europe	Paleolithic
Italy_North_Villabruna_HG	Europe	Paleolithic
Italy_Sicily_HG_OrienteC_published	Europe	Paleolithic
Italy_South_HG_Ostuni1	Europe	Paleolithic
Italy_South_HG_Ostuni2	Europe	Paleolithic
Italy_South_HG_Paglicci133_published	Europe	Paleolithic
Latvia_HG	Europe	Paleolithic
Latvia_HG.SG	Europe	Paleolithic
Luxembourg_Loschbour_published.DG	Europe	Paleolithic
Romania_Muierii2	Europe	Paleolithic
Romania_Oase1	Europe	Paleolithic
Russia_AfontovaGora2.SG	Baikal	Paleolithic
Russia_AfontovaGora3	Baikal	Paleolithic
Russia_EHG	Steppe	Paleolithic
Russia_HG	Steppe	Paleolithic
Russia_HG_Karelia	Steppe	Paleolithic
Russia_HG_Sosnoviy	Steppe	Paleolithic
Russia_HG_Tyumen	Steppe	Paleolithic
Russia_Kostenki12	Steppe	Paleolithic
Russia_Kostenki14	Steppe	Paleolithic
Russia_MA1_HG.SG	Steppe	Paleolithic
Russia_Popovo_HG	Steppe	Paleolithic
Russia_Sidelkino_HG.SG	Steppe	Paleolithic
Russia_Sunghir1.SG	Steppe	Paleolithic
Russia_Sunghir2.SG	Steppe	Paleolithic
Russia_Sunghir3.SG	Steppe	Paleolithic
Russia_Sunghir4.SG	Steppe	Paleolithic
Russia_Sunghir6.SG	Steppe	Historical
Russia_Ust_Ishim_HG_published.DG	Baikal	Paleolithic
Sweden_Motala_HG	Europe	Paleolithic
Switzerland_Bichon.SG	Europe	Paleolithic
Russia_HG_Samara	WesternSteppe	Paleolithic
Yana_UP.SG	Steppe	Paleolithic
Anatolia_Alalakh_MLBA	Anatolia	MLBA
Anatolia_Alalakh_MLBA_outlier	Anatolia	MLBA
Caucasus_lowlands_LC	Caucase	Chalcolithic
Anatolia_Arslantepe_EBA	Anatolia	EMBA
Anatolia_Arslantepe_LC	Anatolia	Chalcolithic
Anatolia_CamlibelTarlasi_LC	Anatolia	Chalcolithic
Anatolia_Buyukkaya_EC	Anatolia	Chalcolithic
Syria_Ebla_EMBA	Levant	EMBA
Anatolia_Ikiztepe_LC	Anatolia	Chalcolithic
Anatolia_TellKurdu_EC	Anatolia	Chalcolithic
Anatolia_TellKurdu_EMC	Anatolia	Chalcolithic
Caucasus_lowlands_LN	Caucase	Neolithic
Anatolia_TitrisHoyuk_EBA	Anatolia	EMBA
Mongolia_lateMed_Mongol	EasternSteppe	Historical
Mongolia_Altai_MLBA	EasternSteppe	MLBA
Mongolia_earlyXiongnu_west	WesternSteppe	IronAge
Mongolia_lateXiongnu_han	EasternSteppe	IronAge
Mongolia_IA_Ulaanzuukh_SlabGrave	EasternSteppe	IronAge
Mongolia_lateXiongnu_sarmatian	WesternSteppe	IronAge
Mongolia_lateXiongnu	EasternSteppe	IronAge
Mongolia_Chandman_IA	EasternSteppe	IronAge
Mongolia_centralMongolia_preBA	EasternSteppe	EMBA
Russia_Fofonovo_EN	EasternSteppe	Neolithic
Mongolia_EMBA_Chemurchek_southAltai	CentralSteppe	EMBA
Russia_lateXiongnu	EasternSteppe	IronAge
Mongolia_lateMed_Mongol_o	EasternSteppe	Historical
Mongolia_EMBA_Chemurchek_northAlai	EasternSteppe	EMBA
Mongolia_earlyMed_Turk	EasternSteppe	Historical
Mongolia_earlyMed_Uigur	EasternSteppe	Historical
Mongolia_earlyMed_Uigur_o	EasternSteppe	Historical
Russia_IA_Ulaanzuukh_SlabGrave	EasternSteppe	IronAge
Mongolia_Afanasievo_Mongolia	WesternSteppe	EMBA
Mongolia_lateMed_o	EasternSteppe	Historical
Mongolia_earlyXiongnu_rest	EasternSteppe	IronAge
Mongolia_earlyXiongnu_o	EasternSteppe	IronAge
Mongolia_eastMongolia_preBA	EasternSteppe	EMBA
Mongolia_IA_o	EasternSteppe	IronAge
Mongolia_earlyMed_o	EasternSteppe	Historical
Mongolia_earlyMed_Turk_o	EasternSteppe	Historical
Mongolia_MLBA_o	EasternSteppe	MLBA
Mongolia_lateMed_Khitan	EasternSteppe	Historical
Mongolia_MLBA_Ulaanzuukh_SlabGrave	EasternSteppe	MLBA
Mongolia_lateXiongnu_o	EasternSteppe	IronAge
